"Id","Title","URL","Author","Co-Author","IsSpliced?","Plays","Splices","Released Splices","Likes","Date","Comments"
970,"2 AM FUTURE BEAT","https://splice.com/MoervinUrban/2-am-future-beat","MoervinUrban","-","False","267","8","0","0","13/07/2018","0"
971,"3 AM FUTURE BEAT","https://splice.com/MoervinUrban/3-am-future-beat","MoervinUrban","-","False","664","20","0","7","13/07/2018","1"
972,"automatixxxx","https://splice.com/MoervinUrban/automatixxxx","MoervinUrban","-","False","210","7","0","2","13/07/2018","0"
973,"DEEEEP SHITHOUSE","https://splice.com/MoervinUrban/deeeep-shithouse","MoervinUrban","-","False","109","1","0","0","13/07/2018","0"
974,"DEEP HOUSE BOOTLEG MASHUP KONGOOO","https://splice.com/MoervinUrban/deep-house-bootleg-mashup-kongooo","MoervinUrban","-","False","288","9","0","3","13/07/2018","0"
975,"DESIGNER TRAPZ","https://splice.com/MoervinUrban/designer-trapz","MoervinUrban","-","False","308","6","0","1","13/07/2018","0"
976,"DESIGNER TRAPZ 2","https://splice.com/MoervinUrban/designer-trapz-2","MoervinUrban","-","False","555","17","0","4","13/07/2018","1"
977,"DIS IS RIDDDDDIMM","https://splice.com/MoervinUrban/dis-is-ridddddimm","MoervinUrban","-","False","406","16","0","4","13/07/2018","0"
978,"goa tekk","https://splice.com/MoervinUrban/goa-tekk","MoervinUrban","-","False","331","17","0","0","13/07/2018","0"
979,"hard tech #43","https://splice.com/MoervinUrban/hard-tech-43","MoervinUrban","-","False","405","33","0","4","13/07/2018","0"
980,"HORIZON","https://splice.com/MoervinUrban/horizon","MoervinUrban","-","False","456","8","0","3","13/07/2018","0"
981,"I WOULD RUN UPONDEM (Hybrid Trap)","https://splice.com/MoervinUrban/i-would-run-upondem-hybrid-trap","MoervinUrban","-","False","241","5","0","2","13/07/2018","0"
982,"jump the fuck up","https://splice.com/MoervinUrban/jump-the-fuck-up","MoervinUrban","-","False","248","8","0","0","13/07/2018","0"
983,"KILLER TRAP","https://splice.com/MoervinUrban/killer-trap","MoervinUrban","-","False","1,019","42","0","7","13/07/2018","0"
984,"MARBLES","https://splice.com/MoervinUrban/marbles","MoervinUrban","-","False","21","1","0","0","13/07/2018","0"
985,"Mashup deephouse","https://splice.com/MoervinUrban/mashup-deephouse","MoervinUrban","-","False","297","8","0","1","13/07/2018","0"
986,"melodic house","https://splice.com/MoervinUrban/melodic-house","MoervinUrban","-","False","171","10","0","1","13/07/2018","0"
987,"MK 17 DNB REMIX","https://splice.com/MoervinUrban/mk-17-dnb-remix","MoervinUrban","-","False","129","11","0","2","13/07/2018","1"
988,"riddim is gangster shit","https://splice.com/MoervinUrban/riddim-is-gangster-shit","MoervinUrban","-","False","551","29","0","4","13/07/2018","0"
989,"riddim or grime ?","https://splice.com/MoervinUrban/riddim-or-grime","MoervinUrban","-","False","441","19","0","1","13/07/2018","1"
990,"Trap is cancer","https://splice.com/MoervinUrban/trap-is-cancer","MoervinUrban","-","False","1,288","76","0","11","13/07/2018","1"
991,"trap is cancer #3","https://splice.com/MoervinUrban/trap-is-cancer-3","MoervinUrban","-","False","598","13","0","3","13/07/2018","0"
992,"trompetenscheiss #2","https://splice.com/MoervinUrban/trompetenscheiss-2","MoervinUrban","-","False","129","2","0","0","13/07/2018","0"
993,"Dark Splice Nights","https://splice.com/moongiia/21f62549-0465-b180-c21d-f151d78e8e7ba8914bb","moongiia","seap-adamflorin-markokoh-hiko","False","180","3","0","3","13/07/2018","0"
994,"Dark Splice Nights","https://splice.com/moongiia/dark-splice-nights","moongiia","seap-adamflorin-markokoh-hiko","False","328","4","0","4","13/07/2018","0"
995,"Saber","https://splice.com/Moonlapse/saber","Moonlapse","-","False","615","23","0","8","13/07/2018","3"
996,"Alonso Morgan Page Spire Soundset (Song Demo)","https://splice.com/morganpage/alonso-morgan-page-spire-soundset-song-demo","morganpage","brett-alonsosound","False","676","49","0","6","13/07/2018","1"
997,"Morgan Page - Beautiful Disaster","https://splice.com/morganpage/beautiful-disaster-remix-contest","morganpage","-","Contest","14,017","2,993","0","267","13/07/2018","448"
998,"Open Heart ft Lissie","https://splice.com/morganpage/open-heart-ft-lissie","morganpage","-","False","11,424","1,130","2","132","13/07/2018","12"
999,"Learn with Splice: Ultrabeat Kick Synthesis","https://splice.com/mpigsley/learn-with-splice-ultrabeat-kick-synthesis","mpigsley","youngtrane-marsattacks","False","173","15","0","0","13/07/2018","0"
1000,"Learn with Splice: Ultrabeat Sequencer","https://splice.com/mpigsley/learn-with-splice-ultrabeat-sequencer","mpigsley","youngtrane-marsattacks","False","326","29","0","1","13/07/2018","0"
1001,"Learn with Splice: Ultrabeat Snare Synthesis","https://splice.com/mpigsley/learn-with-splice-ultrabeat-snare-synthesis","mpigsley","youngtrane-marsattacks","False","204","7","0","0","13/07/2018","0"
1002,"Collab Alliance - Session 1 (Mr. Bill)","https://splice.com/mrbillstunes/collab-alliance-session-1-mr-bill","mrbillstunes","multiplier-jgfresh1997-slynk","False","801","96","0","9","13/07/2018","1"
1003,"Deck The Halls (Mr. Bill ReInterpretation)","https://splice.com/mrbillstunes/deckthehalls","mrbillstunes","brett","False","3,302","149","0","24","13/07/2018","1"
1004,"Mr. Bill & Circuit Bent - Midichondria","https://splice.com/mrbillstunes/midichondria_2","mrbillstunes","CircuitBent","False","9,020","575","1","59","13/07/2018","7"
1005,"Part 1 - Resampling","https://splice.com/mrbillstunes/part-1-resampling","mrbillstunes","brett","False","1,159","201","0","20","13/07/2018","1"
1006,"Part 2 - Audio Editing & Manipulation","https://splice.com/mrbillstunes/part-2-audio-editing-and-manipulation","mrbillstunes","brett","False","516","151","0","11","13/07/2018","0"
1007,"Part 3 - Orgasation, Sound Design vs Arrangement Sessions & Final Editing","https://splice.com/mrbillstunes/part-3-orgasation-sound-design-vs-arrangement-sessions-and-final-editing","mrbillstunes","brett","False","749","180","0","14","13/07/2018","0"
1008,"Botnek & I See MONSTAS - Deeper Love (KenL Remix)","https://splice.com/MTX/botnek--i-see-monstas---deeper-love-mtx-remix","MTX","-","https://splice.com/Botnek/deeper-love-contest","38","0","0","0","13/07/2018","1"
1009,"Aggro Beat [The Collab Project]","https://splice.com/multiplier/aggro-beat-[the-collab-project]","multiplier","-","False","760","46","0","6","13/07/2018","0"
1010,"Airplane Beat [The Collab Project]","https://splice.com/multiplier/airplane-beat-[the-collab-project]","multiplier","-","False","1,363","50","0","12","13/07/2018","0"
1011,"An Introduction to Warping in Ableton Live (1 of 3)","https://splice.com/multiplier/an-introduction-to-warping-in-ableton-live-1-of-3","multiplier","marsattacks","False","588","91","0","7","13/07/2018","0"
1012,"Carnival Rave [The Collab Project]","https://splice.com/multiplier/carnival-rave-[the-collab-project]","multiplier","-","False","2,421","80","0","10","13/07/2018","1"
1013,"CircusMusik [The Collab Project]","https://splice.com/multiplier/circusmusik-[the-collab-project]","multiplier","-","False","1,600","55","0","10","13/07/2018","0"
1014,"Collab Alliance - Session 1 Episode 3 (Multiplier)","https://splice.com/multiplier/collab-alliance---session-1-episode-3-multiplier","multiplier","-","False","955","34","0","2","13/07/2018","2"
1015,"epicality [The Collab Project]","https://splice.com/multiplier/epicality-[the-collab-project]","multiplier","-","False","323","20","0","3","13/07/2018","0"
1016,"Firekracker","https://splice.com/multiplier/firekracker","multiplier","-","False","2,525","184","1","30","13/07/2018","12"
1017,"for lack of a kick drum [The Collab Project]","https://splice.com/multiplier/for-lack-of-a-kick-drum-[the-collab-project]","multiplier","-","False","360","3","0","1","13/07/2018","0"
1018,"Happy Floaty Cloud Fun","https://splice.com/multiplier/happy-floaty-cloud-fun","multiplier","-","False","1,374","127","0","21","13/07/2018","1"
1019,"MajorPentatonicA [The Collab Project]","https://splice.com/multiplier/majorpentatonica-[the-collab-project]","multiplier","-","False","410","37","0","3","13/07/2018","0"
1020,"Mastering Warp Markers in Ableton Live (2 of 3)","https://splice.com/multiplier/mastering-warp-markers-in-ableton-live-2-of-3","multiplier","marsattacks","False","153","28","0","0","13/07/2018","1"
1021,"moombah [The Collab Project]","https://splice.com/multiplier/moombah-[the-collab-project]","multiplier","-","False","1,405","37","0","2","13/07/2018","2"
1022,"next level beat [The Collab Project]","https://splice.com/multiplier/next-level-beat","multiplier","-","False","520","27","0","3","13/07/2018","0"
1023,"Schrute [The Collab Project]","https://splice.com/multiplier/schrute-[the-collab-project]","multiplier","-","False","505","11","0","2","13/07/2018","0"
1024,"serum bass [The Collab Project]","https://splice.com/multiplier/serum-bass-[the-collab-project]","multiplier","-","False","471","19","0","2","13/07/2018","0"
1025,"This Right Here [The Collab Project]","https://splice.com/multiplier/this-right-here-[the-collab-project]","multiplier","-","False","664","21","0","3","13/07/2018","2"
1026,"Tropical House [The Collab Project]","https://splice.com/multiplier/tropical-house-[the-collab-project]","multiplier","-","False","798","18","0","6","13/07/2018","0"
1027,"Twerk Beat [The Collab Project]","https://splice.com/multiplier/twerk-beat-[the-collab-project]","multiplier","-","False","641","19","0","3","13/07/2018","0"
1028,"Understanding Warp Modes in Ableton Live (3 of 3)","https://splice.com/multiplier/understanding-warp-modes-in-ableton-live-3-of-3","multiplier","marsattacks","False","195","22","0","2","13/07/2018","0"
1029,"Marshmello - Alone (sam3killa & Mussar's Mellohton Remix)","https://splice.com/mussarmusic/mellohton","mussarmusic","-","https://splice.com/marshmello/alone-contest","9","0","0","1","13/07/2018","0"
1030,"Neso - Ballerina","https://splice.com/N3S0/ballerina","N3S0","-","False","529","53","0","9","13/07/2018","0"
1031,"Desirée Dawson - Wild Heart (Neso Remix)","https://splice.com/N3S0/desire-dawson---wild-heart-neso-remix","N3S0","-","False","408","13","0","2","13/07/2018","0"
1032,"Firebeatz - Till The Sun Comes Up feat. Vertel (Neso Remix)","https://splice.com/N3S0/firebeatz---till-the-sun-comes-up-feat-vertel-neso-remix","N3S0","-","https://splice.com/groovecruise/firebeatz-till-the-sun-comes-up-feat-vertel","30","0","0","1","13/07/2018","0"
1033,"Neso - When I'm With You (Free Download on SOUNDCLOUD)","https://splice.com/N3S0/neso---when-im-with-you","N3S0","-","False","4,526","200","1","55","13/07/2018","1"
1034,"Neso - Only U","https://splice.com/N3S0/neso-only-u","N3S0","-","False","4,810","364","0","57","13/07/2018","1"
1035,"Runaway (feat. Mercy)","https://splice.com/N3S0/runaway","N3S0","-","False","327","18","0","1","13/07/2018","0"
1036,"RYDER - Pretty Little Gangster (Neso remix)","https://splice.com/N3S0/ryder---pretty-little-gangster-neso-remix","N3S0","-","False","659","40","0","10","13/07/2018","0"
1037,"Scorzayzee (produced by Juganaut) - Bringing It Back (95 bpm)","https://splice.com/N3S0/scorzayzee-produced-by-juganaut---bringing-it-back-95-bpm-nesoremix","N3S0","-","https://splice.com/loopmastersofficial/scorzayzee-remix-contest","51","0","0","3","13/07/2018","2"
1038,"Alan Walker - All Falls Down (feat Noah Cyrus and Digital Farm Animals) (Nathonisme and Mahditer Remix)","https://splice.com/Nathonisme/alan-walker-all-falls-down-nathonisme-mahditer-remix","Nathonisme","-","False","179","18","0","3","13/07/2018","0"
1039,"Firebeatz - Till The Sun Comes Up feat. Vertel (Nathonisme Remix)","https://splice.com/Nathonisme/firebeatz-till-the-sun-comes-up-feat-vertel-nathonisme-remix","Nathonisme","-","https://splice.com/groovecruise/firebeatz-till-the-sun-comes-up-feat-vertel","27","0","0","4","13/07/2018","0"
1040,"Bayu Skak WTB - Gak Iso Turu (Tropical House Version) (Nathonisme Cover & Remix)","https://splice.com/Nathonisme/gak-iso-turu-nathonisme-cover-remix","Nathonisme","-","False","130","6","0","1","13/07/2018","0"
1041,"Jon Sine - ""Fall"" (feat. Calum Venice) (Nathonisme Remix)","https://splice.com/Nathonisme/jon-sine-fall-nathonisme-remix","Nathonisme","-","https://splice.com/JonSine/jon-sine-fall-remix-contest","48","0","0","5","13/07/2018","0"
1042,"KSHMR, JDG, Mariana Bo - Kolkata (Nathonisme Remix)","https://splice.com/Nathonisme/kshmr-kolkata-nathonisme-remix","Nathonisme","-","False","135","2","0","2","13/07/2018","0"
1043,"Meiko - Back In The Game (Nathonisme Remix)","https://splice.com/Nathonisme/meiko---back-in-the-game-nathonisme-remix","Nathonisme","-","https://splice.com/MeikoOfficial/back-in-the-game-remix-contest","51","0","0","2","13/07/2018","0"
1044,"Nathonisme - My Time (Extended Mix) (2018 Release)","https://splice.com/Nathonisme/my-time-extended-mix-2018-release","Nathonisme","-","False","189","13","0","4","13/07/2018","0"
1045,"Nathonisme - Fantastic Festival","https://splice.com/Nathonisme/nathonisme-fantastic-festival","Nathonisme","-","False","38","0","0","1","13/07/2018","0"
1046,"The PropheC - Vibe (Nathonisme Remix)","https://splice.com/Nathonisme/the-prophec-vibe-nathonisme-remix","Nathonisme","-","https://splice.com/saavn/vibe-remix-contest","14","0","0","1","13/07/2018","0"
1047,"Weird Genius - DPS (Nathonisme Remix)","https://splice.com/Nathonisme/weird-genius-dps-nathonisme-remix","Nathonisme","-","False","135","6","0","2","13/07/2018","1"
1048,"Pay the Piper","https://splice.com/nebyoolae/pay-the-piper","nebyoolae","gato007-septacom-Rockin_Rusty","False","399","3","0","0","13/07/2018","0"
1049,"Blank project","https://splice.com/neil/blank-project","neil","-","False","8","1","0","0","13/07/2018","0"
1050,"Get Ready","https://splice.com/neil/get-ready","neil","mattetti-greaterthanzero-joshspoon-spencer_allen-adamflorin","False","117","5","0","0","13/07/2018","4"
1051,"NERVO ft. Timmy Trumpet - Anywhere You Go","https://splice.com/NERVOmusic/anywhere-you-go","NERVOmusic","-","Contest","31,426","8,085","0","483","13/07/2018","559"
1052,"wednesday","https://splice.com/nickgordon/wednesday","nickgordon","mattetti-aylen-brett-sneamonitakis","False","0","3","0","0","13/07/2018","1"
1053,"Moby - Like A Motherless Child (nightkites remix)","https://splice.com/nightkites/moby---like-a-motherless-child-nightkites-remix","nightkites","moby","https://splice.com/moby/motherless-child","1,822","76","0","17","13/07/2018","0"
1054,"Moby - Mere Anarchy (nightkites remix)","https://splice.com/nightkites/moby---mere-anarchy-nightkites-remix-version-2","nightkites","moby","https://splice.com/moby/mere-anarchy","167","16","0","2","13/07/2018","1"
1055,"Gramatik - Anima Mundi ft. Russ Liquid (Sleeping Lion Remix)","https://splice.com/NoahMcGuire/gramatik---anima-mundi-ft-russ-liquid-sleeping-lion-remix","NoahMcGuire","-","https://splice.com/Gramatik/anima-mundi-contest","458","0","0","9","13/07/2018","0"
1056,"deadmau5 feat. Grabbitz - Let Go ( Notorious B deep twist remix)","https://splice.com/notoriousb/deadmau5-feat-grabbitz---let-go--notorious-b-deep-twist-remix","notoriousb","-","https://splice.com/mau5trap/deadmau5-let-go-remix-contest","51","0","0","5","13/07/2018","0"
1057,"Polyester","https://splice.com/notoriousb/polyester","notoriousb","ruidasilva-amentia-armenio","False","128","4","0","3","13/07/2018","3"
1058,"Big Gigantic - Get On Up (Nuance Remix)","https://splice.com/nuance/big-gigantic---get-on-up--nuance-remix","nuance","-","https://splice.com/biggigantic/get-on-up-contest","15","0","0","1","13/07/2018","0"
1059,"Bro Safari's Work In Progress - Nuance Remix","https://splice.com/nuance/bro-safaris-work-in-progress---nuance-remix","nuance","-","https://splice.com/brosafari/mysteryland-contest","19","0","0","1","13/07/2018","0"
1060,"Tommie Sunshine & KANDY - Drop WIP - Nuance","https://splice.com/nuance/tommie-sunshine--kandy---drop-wip---nuance","nuance","-","https://splice.com/tommiesunshine/tommie-sunshine-kandy-wip","23","0","0","0","13/07/2018","0"
1061,"Haywyre - WIP (Ocean Rift Edit)","https://splice.com/OceanRift/haywyre---wip-ocean-rift-edit","OceanRift","haywyre","https://splice.com/haywyre/wip","1,531","51","0","12","13/07/2018","1"
1062,"Nitro Fun - Fading Away (Ocean Rift Remix)","https://splice.com/OceanRift/ocean-rift-remix-1","OceanRift","-","False","109","4","0","0","13/07/2018","0"
1063,"BROSAFARI WIP (foodback please)","https://splice.com/od_/brosafari-wip-foodback-please","od_","brosafari","https://splice.com/brosafari/mysteryland-contest","160","0","0","3","13/07/2018","2"
1064,"Bro Safari & MR.PRIMET!ME - Work in Progress","https://splice.com/ogedisong/bro-safari--mrprimetme---work-in-progress","ogedisong","brosafari","https://splice.com/brosafari/mysteryland-contest","187","0","0","4","13/07/2018","2"
1065,"Julia Lös & Omega9 - I Carry Your Heart With Me","https://splice.com/omega9/julia-ls--omega9---i-carry-your-heart-with-me","omega9","-","https://splice.com/omega9/julia-omega9-icyhwm","178","9","0","3","13/07/2018","0"
1066,"Julia Lös & Omega9 - I Carry Your Heart With Me","https://splice.com/omega9/julia-omega9-icyhwm","omega9","-","False","109","3","1","1","13/07/2018","0"
